cluster,token_stem,count_per_doc,count_of_docs,tfidf
1,pack,1,2,0.010099370469446286
1,page,5,2,0.050496852347231426
1,pai,2,2,0.02019874093889257
1,parent,2,3,0.01126065568544302
1,part,9,4,0.02213542473776385
1,parti,10,4,0.024594916375293166
1,particip,4,3,0.02252131137088604
1,particular,3,2,0.030298111408338855
1,particularli,1,3,0.00563032784272151
1,partner,15,4,0.036892374562939756
1,partnership,2,1,0.035478498602726505
1,pass,1,3,0.00563032784272151
1,passion,1,2,0.010099370469446286
1,past,1,2,0.010099370469446286
1,payment,2,2,0.02019874093889257
1,pdf,1,2,0.010099370469446286
1,peopl,7,3,0.03941229489905057
1,per,4,2,0.04039748187778514
1,perceiv,1,3,0.00563032784272151
1,percent,2,3,0.01126065568544302
1,percentag,1,2,0.010099370469446286
1,perform,9,4,0.02213542473776385
1,period,1,3,0.00563032784272151
1,permit,1,3,0.00563032784272151
1,person,2,4,0.004918983275058634
1,personnel,3,3,0.01689098352816453
1,philosophi,2,2,0.02019874093889257
1,phone,3,2,0.030298111408338855
1,physic,2,3,0.01126065568544302
1,pioneer,1,2,0.010099370469446286
1,place,5,4,0.012297458187646583
1,plai,4,4,0.009837966550117268
1,plan,6,3,0.03378196705632906
1,planet,2,2,0.02019874093889257
1,plant,2,1,0.035478498602726505
1,platform,2,3,0.01126065568544302
1,pleas,5,5,0.0
1,pledg,3,1,0.05321774790408976
1,point,3,2,0.030298111408338855
1,polici,13,5,0.0
1,polit,1,3,0.00563032784272151
1,popul,2,1,0.035478498602726505
1,port,2,1,0.035478498602726505
1,portfolio,2,1,0.035478498602726505
1,portion,1,2,0.010099370469446286
1,pose,1,2,0.010099370469446286
1,posit,2,3,0.01126065568544302
1,possibl,4,3,0.02252131137088604
1,post,2,3,0.01126065568544302
1,potenti,5,3,0.028151639213607547
1,power,2,2,0.02019874093889257
1,practic,10,5,0.0
1,prefer,3,2,0.030298111408338855
1,premium,2,1,0.035478498602726505
1,prepar,1,2,0.010099370469446286
1,prerequisit,1,2,0.010099370469446286
1,present,4,3,0.02252131137088604
1,presid,2,1,0.035478498602726505
1,prevent,2,3,0.01126065568544302
1,previou,1,2,0.010099370469446286
1,previous,1,2,0.010099370469446286
1,price,6,2,0.06059622281667771
1,pride,2,2,0.02019874093889257
1,primari,3,2,0.030298111408338855
1,principl,11,5,0.0
1,print,2,2,0.02019874093889257
1,prison,4,4,0.009837966550117268
1,privaci,2,4,0.004918983275058634
1,privat,3,3,0.01689098352816453
1,pro,1,2,0.010099370469446286
1,proactiv,2,1,0.035478498602726505
1,problem,1,3,0.00563032784272151
1,procedur,9,3,0.05067295058449359
1,process,14,3,0.07882458979810114
1,procur,4,3,0.02252131137088604
1,produc,7,3,0.03941229489905057
1,product,16,5,0.0
1,profession,6,3,0.03378196705632906
1,profil,2,3,0.01126065568544302
1,profit,3,1,0.05321774790408976
1,program,10,4,0.024594916375293166
1,prohibit,9,4,0.02213542473776385
1,promot,9,3,0.05067295058449359
1,prompt,3,2,0.030298111408338855
1,properti,3,3,0.01689098352816453
1,proposit,1,2,0.010099370469446286
1,proprietari,1,2,0.010099370469446286
1,protect,8,5,0.0
1,protein,1,2,0.010099370469446286
1,protocol,2,3,0.01126065568544302
1,proud,4,2,0.04039748187778514
1,proven,1,2,0.010099370469446286
1,provid,21,4,0.051649324388115654
1,provis,5,3,0.028151639213607547
1,public,3,3,0.01689098352816453
1,publicli,1,2,0.010099370469446286
1,publish,2,2,0.02019874093889257
1,purchas,12,4,0.029513899650351803
1,purpos,2,4,0.004918983275058634
1,pursu,2,1,0.035478498602726505
1,pursuant,3,2,0.030298111408338855
1,put,1,3,0.00563032784272151
1,qualifi,1,3,0.00563032784272151
1,qualiti,14,4,0.03443288292541044
1,quarter,1,2,0.010099370469446286
1,quarterli,2,2,0.02019874093889257
1,question,6,2,0.06059622281667771
1,questionnair,1,2,0.010099370469446286
1,rang,2,2,0.02019874093889257
1,rate,4,2,0.04039748187778514
1,rather,1,3,0.00563032784272151
1,raw,3,3,0.01689098352816453
1,re,1,2,0.010099370469446286
1,reach,2,1,0.035478498602726505
1,read,4,4,0.009837966550117268
1,reason,3,3,0.01689098352816453
1,receiv,5,3,0.028151639213607547
1,recent,3,2,0.030298111408338855
1,recogn,9,4,0.02213542473776385
1,recognit,1,2,0.010099370469446286
1,recommend,1,2,0.010099370469446286
1,record,5,3,0.028151639213607547
1,recycl,3,2,0.030298111408338855
1,redefin,2,1,0.035478498602726505
1,reduc,6,5,0.0
1,reduct,3,2,0.030298111408338855
1,refer,2,3,0.01126065568544302
1,referenc,1,3,0.00563032784272151
1,reflect,4,5,0.0
1,refrain,1,2,0.010099370469446286
1,refus,1,2,0.010099370469446286
1,regard,11,4,0.027054408012822485
1,region,1,3,0.00563032784272151
1,regist,1,3,0.00563032784272151
1,registr,1,2,0.010099370469446286
1,regul,7,4,0.01721644146270522
1,regular,1,3,0.00563032784272151
1,regularli,2,3,0.01126065568544302
1,regulatori,2,2,0.02019874093889257
1,reinforc,2,1,0.035478498602726505
1,relat,9,3,0.05067295058449359
1,relationship,10,3,0.056303278427215095
1,releas,2,1,0.035478498602726505
1,relev,4,3,0.02252131137088604
1,reli,1,2,0.010099370469446286
1,reliabl,4,2,0.04039748187778514
1,religion,1,3,0.00563032784272151
1,remain,5,2,0.050496852347231426
1,remedi,1,3,0.00563032784272151
1,remov,1,3,0.00563032784272151
1,renew,2,2,0.02019874093889257
1,report,5,3,0.028151639213607547
1,repres,5,5,0.0
1,reput,3,2,0.030298111408338855
1,request,5,4,0.012297458187646583
1,requir,18,5,0.0
1,reserv,5,4,0.012297458187646583
1,resid,1,2,0.010099370469446286
1,residenti,1,2,0.010099370469446286
1,resolut,1,3,0.00563032784272151
1,resolv,1,3,0.00563032784272151
1,resourc,6,4,0.014756949825175902
1,respect,16,5,0.0
1,respond,1,2,0.010099370469446286
1,respons,17,5,0.0
1,responsibli,2,2,0.02019874093889257
1,rest,2,2,0.02019874093889257
1,restrict,2,3,0.01126065568544302
1,result,9,3,0.05067295058449359
1,retail,7,3,0.03941229489905057
1,retain,3,2,0.030298111408338855
1,return,5,1,0.08869624650681626
1,revenu,3,2,0.030298111408338855
1,review,3,3,0.01689098352816453
1,right,13,5,0.0
1,rigor,2,2,0.02019874093889257
1,risk,9,4,0.02213542473776385
1,road,3,2,0.030298111408338855
1,role,4,4,0.009837966550117268
1,roll,1,2,0.010099370469446286
1,routin,3,3,0.01689098352816453
1,rule,4,4,0.009837966550117268
1,safe,7,5,0.0
1,safeti,7,5,0.0
1,sai,2,1,0.035478498602726505
1,sale,5,4,0.012297458187646583
1,satisfactori,1,2,0.010099370469446286
1,satisfi,2,1,0.035478498602726505
1,save,2,2,0.02019874093889257
1,sb,1,3,0.00563032784272151
1,scale,4,1,0.07095699720545301
1,schedul,1,2,0.010099370469446286
1,school,2,1,0.035478498602726505
1,scientif,2,1,0.035478498602726505
1,score,1,2,0.010099370469446286
1,screen,1,2,0.010099370469446286
1,season,1,2,0.010099370469446286
1,seat,1,2,0.010099370469446286
1,sec,2,1,0.035478498602726505
1,secondari,2,2,0.02019874093889257
1,section,3,3,0.01689098352816453
1,sector,1,2,0.010099370469446286
1,secur,3,3,0.01689098352816453
1,see,4,3,0.02252131137088604
1,seek,2,4,0.004918983275058634
1,segment,4,2,0.04039748187778514
1,select,6,4,0.014756949825175902
1,self,2,3,0.01126065568544302
1,sell,2,2,0.02019874093889257
1,send,2,4,0.004918983275058634
1,senior,4,1,0.07095699720545301
1,sensit,1,2,0.010099370469446286
1,serv,5,2,0.050496852347231426
1,servic,12,4,0.029513899650351803
1,servitud,1,3,0.00563032784272151
1,set,8,4,0.019675933100234536
1,seven,1,2,0.010099370469446286
1,sever,2,3,0.01126065568544302
1,sfi,2,1,0.035478498602726505
1,shall,3,3,0.01689098352816453
1,shape,2,1,0.035478498602726505
1,share,11,4,0.027054408012822485
1,sharehold,3,1,0.05321774790408976
1,ship,2,3,0.01126065568544302
1,shop,1,2,0.010099370469446286
1,show,3,1,0.05321774790408976
1,sigma,1,2,0.010099370469446286
1,sign,5,3,0.028151639213607547
1,signific,3,2,0.030298111408338855
1,similar,2,2,0.02019874093889257
1,similarli,1,2,0.010099370469446286
1,simpl,2,1,0.035478498602726505
1,simpli,2,1,0.035478498602726505
1,sinc,3,3,0.01689098352816453
1,singl,1,2,0.010099370469446286
1,site,4,4,0.009837966550117268
1,situat,1,2,0.010099370469446286
1,six,2,1,0.035478498602726505
1,size,3,1,0.05321774790408976
1,slave,2,4,0.004918983275058634
1,slaveri,10,4,0.024594916375293166
1,small,1,2,0.010099370469446286
1,smart,2,1,0.035478498602726505
1,social,9,4,0.02213542473776385
1,societi,2,2,0.02019874093889257
1,sodium,1,2,0.010099370469446286
1,soft,1,2,0.010099370469446286
1,softwar,2,1,0.035478498602726505
1,sold,4,2,0.04039748187778514
1,sole,1,3,0.00563032784272151
1,solut,5,4,0.012297458187646583
1,sometim,1,2,0.010099370469446286
1,soon,2,2,0.02019874093889257
1,sound,2,2,0.02019874093889257
1,sourc,5,3,0.028151639213607547
1,south,1,2,0.010099370469446286
1,span,1,2,0.010099370469446286
1,speak,2,1,0.035478498602726505
1,special,3,3,0.01689098352816453
1,specialti,2,2,0.02019874093889257
1,specif,11,4,0.027054408012822485
1,specifi,1,3,0.00563032784272151
1,spirit,1,2,0.010099370469446286
1,sponsor,2,1,0.035478498602726505
1,sport,1,2,0.010099370469446286
1,staff,3,3,0.01689098352816453
1,stage,2,3,0.01126065568544302
1,stai,3,2,0.030298111408338855
1,stainless,1,2,0.010099370469446286
1,stakehold,4,2,0.04039748187778514
1,stand,2,2,0.02019874093889257
1,standard,19,5,0.0
1,start,2,1,0.035478498602726505
1,state,11,3,0.06193360626993662
1,statement,4,3,0.02252131137088604
1,statist,2,1,0.035478498602726505
1,steel,2,2,0.02019874093889257
1,step,1,3,0.00563032784272151
1,stewardship,2,2,0.02019874093889257
1,still,1,3,0.00563032784272151
1,stock,2,1,0.035478498602726505
1,store,4,1,0.07095699720545301
1,stori,1,2,0.010099370469446286
1,strateg,5,2,0.050496852347231426
1,strategi,3,2,0.030298111408338855
1,stream,2,1,0.035478498602726505
1,street,1,2,0.010099370469446286
1,stress,2,1,0.035478498602726505
1,strict,3,4,0.007378474912587951
1,strictli,1,3,0.00563032784272151
1,stringent,2,1,0.035478498602726505
1,strive,4,2,0.04039748187778514
1,strong,3,3,0.01689098352816453
1,strongli,1,3,0.00563032784272151
1,structur,2,1,0.035478498602726505
1,studi,2,1,0.035478498602726505
1,sub,2,3,0.01126065568544302
1,subcontractor,2,3,0.01126065568544302
1,subject,6,3,0.03378196705632906
1,submit,1,3,0.00563032784272151
1,subsidiari,3,3,0.01689098352816453
1,substanti,1,2,0.010099370469446286
1,success,5,3,0.028151639213607547
1,successfulli,2,2,0.02019874093889257
1,suffici,1,3,0.00563032784272151
1,suggest,3,1,0.05321774790408976
1,summari,2,1,0.035478498602726505
1,superior,1,2,0.010099370469446286
1,supplement,1,2,0.010099370469446286
1,suppli,19,4,0.04673034111305702
1,supplier,19,5,0.0
1,support,15,5,0.0
1,sure,1,3,0.00563032784272151
1,surround,1,2,0.010099370469446286
1,survei,3,2,0.030298111408338855
1,sustain,11,4,0.027054408012822485
1,system,11,5,0.0
1,t,2,1,0.035478498602726505
1,tabl,2,1,0.035478498602726505
1,tablet,1,2,0.010099370469446286
1,take,9,4,0.02213542473776385
1,taken,2,3,0.01126065568544302
1,target,2,3,0.01126065568544302
1,tast,1,2,0.010099370469446286
1,tax,1,2,0.010099370469446286
1,taxpay,1,2,0.010099370469446286
1,team,4,4,0.009837966550117268
1,techniqu,2,1,0.035478498602726505
1,technologi,7,3,0.03941229489905057
1,templat,3,1,0.05321774790408976
1,term,11,3,0.06193360626993662
1,termin,7,3,0.03941229489905057
1,test,2,2,0.02019874093889257
1,therebi,2,3,0.01126065568544302
1,therefor,1,2,0.010099370469446286
1,thing,3,3,0.01689098352816453
1,third,11,4,0.027054408012822485
1,thoroughli,1,2,0.010099370469446286
1,though,1,2,0.010099370469446286
1,threat,1,2,0.010099370469446286
1,three,5,2,0.050496852347231426
1,throughout,5,4,0.012297458187646583
1,tier,1,2,0.010099370469446286
1,time,8,3,0.04504262274177208
1,todai,6,1,0.10643549580817951
1,togeth,5,2,0.050496852347231426
1,toler,3,3,0.01689098352816453
1,tool,4,2,0.04039748187778514
1,top,4,1,0.07095699720545301
1,topic,3,3,0.01689098352816453
1,total,3,1,0.05321774790408976
1,traceabl,2,1,0.035478498602726505
1,trade,5,2,0.050496852347231426
1,trademark,1,3,0.00563032784272151
1,tradit,2,1,0.035478498602726505
1,traffick,13,4,0.03197339128788112
1,train,13,4,0.03197339128788112
1,transact,2,2,0.02019874093889257
1,transfer,1,2,0.010099370469446286
1,transform,2,1,0.035478498602726505
1,transpar,14,4,0.03443288292541044
1,transport,1,3,0.00563032784272151
1,treat,5,5,0.0
1,treatment,2,3,0.01126065568544302
1,trend,2,2,0.02019874093889257
1,true,3,2,0.030298111408338855
1,trust,1,3,0.00563032784272151
1,try,1,3,0.00563032784272151
1,turn,2,2,0.02019874093889257
1,two,5,3,0.028151639213607547
1,typic,1,2,0.010099370469446286
1,u,12,5,0.0
1,ultim,3,3,0.01689098352816453
1,un,3,2,0.030298111408338855
1,unaccept,1,2,0.010099370469446286
1,unannounc,3,4,0.007378474912587951
1,undergo,3,2,0.030298111408338855
1,underli,1,2,0.010099370469446286
1,understand,5,3,0.028151639213607547
1,undertak,1,3,0.00563032784272151
1,uneth,1,2,0.010099370469446286
1,unfair,1,2,0.010099370469446286
1,union,1,2,0.010099370469446286
1,uniqu,2,2,0.02019874093889257
1,unit,9,3,0.05067295058449359
1,univers,5,1,0.08869624650681626
1,unlaw,1,2,0.010099370469446286
1,unrel,1,2,0.010099370469446286
1,updat,2,4,0.004918983275058634
1,upgrad,2,1,0.035478498602726505
1,uphold,3,2,0.030298111408338855
1,upon,4,3,0.02252131137088604
1,upstream,2,2,0.02019874093889257
1,us,17,5,0.0
1,usa,1,4,0.002459491637529317
1,usag,3,1,0.05321774790408976
1,user,2,3,0.01126065568544302
1,util,5,2,0.050496852347231426
1,valid,1,2,0.010099370469446286
1,valu,14,4,0.03443288292541044
1,valuabl,2,1,0.035478498602726505
1,vari,3,2,0.030298111408338855
1,varieti,3,1,0.05321774790408976
1,variou,3,3,0.01689098352816453
1,vehicl,1,2,0.010099370469446286
1,vendor,7,4,0.01721644146270522
1,ventil,1,2,0.010099370469446286
1,ventur,1,2,0.010099370469446286
1,verif,5,4,0.012297458187646583
1,verifi,6,3,0.03378196705632906
1,version,2,2,0.02019874093889257
1,via,2,2,0.02019874093889257
1,video,2,1,0.035478498602726505
1,view,2,3,0.01126065568544302
1,violat,6,3,0.03378196705632906
1,vision,5,2,0.050496852347231426
1,visit,5,3,0.028151639213607547
1,visitor,2,1,0.035478498602726505
1,voic,2,1,0.035478498602726505
1,volum,2,2,0.02019874093889257
1,voluntari,3,2,0.030298111408338855
1,wage,3,3,0.01689098352816453
1,wai,7,4,0.01721644146270522
1,want,3,1,0.05321774790408976
1,warrant,2,3,0.01126065568544302
1,warranti,1,2,0.010099370469446286
1,wash,2,1,0.035478498602726505
1,wast,2,4,0.004918983275058634
1,water,3,2,0.030298111408338855
1,web,2,3,0.01126065568544302
1,websit,3,3,0.01689098352816453
1,welcom,3,2,0.030298111408338855
1,welfar,1,2,0.010099370469446286
1,well,13,3,0.07319426195537963
1,wherev,2,3,0.01126065568544302
1,whether,1,3,0.00563032784272151
1,wide,5,2,0.050496852347231426
1,will,13,5,0.0
1,win,2,3,0.01126065568544302
1,within,6,3,0.03378196705632906
1,without,1,4,0.002459491637529317
1,work,16,5,0.0
1,worker,8,3,0.04504262274177208
1,workforc,1,3,0.00563032784272151
1,workplac,5,4,0.012297458187646583
1,workshop,2,1,0.035478498602726505
1,world,11,5,0.0
1,worldwid,6,2,0.06059622281667771
1,write,2,2,0.02019874093889257
1,written,2,3,0.01126065568544302
1,x,1,2,0.010099370469446286
1,ye,1,2,0.010099370469446286
1,year,8,3,0.04504262274177208
1,york,2,1,0.035478498602726505
1,zero,3,3,0.01689098352816453
2,across,3,3,0.09491785422389505
2,adher,3,5,0.0
2,align,3,3,0.09491785422389505
2,appli,3,5,0.0
2,approach,3,4,0.04146289083639843
2,approxim,3,2,0.1702583936051321
2,area,3,5,0.0
2,asset,3,3,0.09491785422389505
2,associ,3,4,0.04146289083639843
2,avail,2,4,0.02764192722426562
2,back,3,5,0.0
2,believ,3,4,0.04146289083639843
2,brand,3,3,0.09491785422389505
2,broken,2,1,0.1993692642492438
2,build,3,2,0.1702583936051321
2,busi,3,5,0.0
2,can,5,5,0.0
2,citizen,3,3,0.09491785422389505
2,clean,2,5,0.0
2,click,2,4,0.02764192722426562
2,code,5,4,0.06910481806066404
2,commit,3,5,0.0
2,commun,3,5,0.0
2,compani,3,5,0.0
2,conduct,3,4,0.04146289083639843
2,consum,3,4,0.04146289083639843
2,contact,2,4,0.02764192722426562
2,contractor,3,4,0.04146289083639843
2,contribut,3,2,0.1702583936051321
2,corpor,3,4,0.04146289083639843
2,coupon,2,1,0.1993692642492438
2,creat,3,4,0.04146289083639843
2,develop,3,5,0.0
2,digniti,3,4,0.04146289083639843
2,dispos,3,3,0.09491785422389505
2,drive,3,3,0.09491785422389505
2,educ,3,4,0.04146289083639843
2,effort,3,5,0.0
2,eh,3,2,0.1702583936051321
2,energi,3,4,0.04146289083639843
2,ensur,3,5,0.0
2,entir,2,2,0.11350559573675473
2,environ,3,5,0.0
2,environment,3,5,0.0
2,essenti,3,3,0.09491785422389505
2,ethic,3,5,0.0
2,fewer,3,2,0.1702583936051321
2,find,2,5,0.0
2,fortun,3,1,0.2990538963738657
2,free,2,4,0.02764192722426562
2,get,2,5,0.0
2,give,3,5,0.0
2,global,3,5,0.0
2,goal,3,4,0.04146289083639843
2,good,3,4,0.04146289083639843
2,greatest,3,2,0.1702583936051321
2,hard,3,2,0.1702583936051321
2,help,5,5,0.0
2,heritag,3,2,0.1702583936051321
2,high,3,5,0.0
2,hous,3,3,0.09491785422389505
2,human,3,5,0.0
2,import,3,4,0.04146289083639843
2,inconveni,2,1,0.1993692642492438
2,initi,3,3,0.09491785422389505
2,innov,2,3,0.0632785694825967
2,inspir,2,3,0.0632785694825967
2,keep,3,3,0.09491785422389505
2,learn,2,4,0.02764192722426562
2,life,2,4,0.02764192722426562
2,like,2,4,0.02764192722426562
2,link,2,4,0.02764192722426562
2,live,3,5,0.0
2,longer,2,3,0.0632785694825967
2,look,2,4,0.02764192722426562
2,manag,3,5,0.0
2,marketplac,3,2,0.1702583936051321
2,mean,3,4,0.04146289083639843
2,might,2,3,0.0632785694825967
2,million,3,3,0.09491785422389505
2,natur,3,4,0.04146289083639843
2,need,2,5,0.0
2,number,3,4,0.04146289083639843
2,oh,2,3,0.0632785694825967
2,order,2,5,0.0
2,organ,3,4,0.04146289083639843
2,part,3,4,0.04146289083639843
2,passion,3,2,0.1702583936051321
2,pdf,3,2,0.1702583936051321
2,percent,3,3,0.09491785422389505
2,person,3,4,0.04146289083639843
2,place,5,4,0.06910481806066404
2,pleas,2,5,0.0
2,polici,3,5,0.0
2,practic,3,5,0.0
2,principl,3,5,0.0
2,product,3,5,0.0
2,program,3,4,0.04146289083639843
2,protect,3,5,0.0
2,purchas,2,4,0.02764192722426562
2,qualiti,3,4,0.04146289083639843
2,reduc,3,5,0.0
2,reflect,3,5,0.0
2,repres,3,5,0.0
2,requir,2,5,0.0
2,resourc,3,4,0.04146289083639843
2,respect,3,5,0.0
2,respons,3,5,0.0
2,right,3,5,0.0
2,safe,3,5,0.0
2,safeti,3,5,0.0
2,search,2,3,0.0632785694825967
2,see,3,3,0.09491785422389505
2,ship,2,3,0.0632785694825967
2,sorri,2,2,0.11350559573675473
2,standard,3,5,0.0
2,stewardship,3,2,0.1702583936051321
2,still,2,3,0.0632785694825967
2,stori,3,2,0.1702583936051321
2,strict,3,4,0.04146289083639843
2,strong,3,3,0.09491785422389505
2,success,3,3,0.09491785422389505
2,supplier,3,5,0.0
2,support,3,5,0.0
2,sustain,3,4,0.04146289083639843
2,system,3,5,0.0
2,thrive,3,1,0.2990538963738657
2,throughout,3,4,0.04146289083639843
2,treat,3,5,0.0
2,u,2,5,0.0
2,uh,2,1,0.1993692642492438
2,us,3,5,0.0
2,wast,3,4,0.04146289083639843
2,will,2,5,0.0
2,win,3,3,0.09491785422389505
2,work,3,5,0.0
2,workforc,3,3,0.09491785422389505
2,workplac,3,4,0.04146289083639843
2,world,3,5,0.0
3,abil,1,4,0.024244052012308594
3,account,2,4,0.04848810402461719
3,across,1,3,0.05550007122708196
3,act,3,4,0.07273215603692579
3,ad,1,4,0.024244052012308594
3,addit,1,4,0.024244052012308594
3,address,1,4,0.024244052012308594
3,adher,1,5,0.0
3,aftermarket,1,2,0.09955295607298467
3,amount,1,4,0.024244052012308594
3,announc,1,4,0.024244052012308594
3,anti,1,4,0.024244052012308594
3,appli,1,5,0.0
3,applic,1,4,0.024244052012308594
3,area,1,5,0.0
3,around,2,2,0.19910591214596934
3,articl,1,2,0.09955295607298467
3,audit,2,4,0.04848810402461719
3,author,1,3,0.05550007122708196
3,awar,1,4,0.024244052012308594
3,award,1,3,0.05550007122708196
3,back,1,5,0.0
3,best,2,4,0.04848810402461719
3,beyond,1,2,0.09955295607298467
3,bond,1,4,0.024244052012308594
3,bring,1,2,0.09955295607298467
3,bui,1,4,0.024244052012308594
3,busi,2,5,0.0
3,button,1,3,0.05550007122708196
3,california,3,4,0.07273215603692579
3,can,2,5,0.0
3,care,1,4,0.024244052012308594
3,cart,1,2,0.09955295607298467
3,categori,1,4,0.024244052012308594
3,certain,1,4,0.024244052012308594
3,certif,1,4,0.024244052012308594
3,certifi,1,4,0.024244052012308594
3,chain,3,4,0.07273215603692579
3,chair,1,2,0.09955295607298467
3,class,1,3,0.05550007122708196
3,clean,2,5,0.0
3,commit,2,5,0.0
3,commun,1,5,0.0
3,compani,1,5,0.0
3,compar,1,2,0.09955295607298467
3,compli,1,4,0.024244052012308594
3,complianc,1,4,0.024244052012308594
3,constantli,1,3,0.05550007122708196
3,contact,1,4,0.024244052012308594
3,contract,1,4,0.024244052012308594
3,contractu,1,3,0.05550007122708196
3,control,1,4,0.024244052012308594
3,countri,1,4,0.024244052012308594
3,cover,1,4,0.024244052012308594
3,creat,1,4,0.024244052012308594
3,critic,1,4,0.024244052012308594
3,current,1,4,0.024244052012308594
3,custom,2,4,0.04848810402461719
3,deliv,1,3,0.05550007122708196
3,deliveri,1,2,0.09955295607298467
3,demonstr,1,4,0.024244052012308594
3,design,2,4,0.04848810402461719
3,develop,1,5,0.0
3,devic,1,3,0.05550007122708196
3,direct,1,4,0.024244052012308594
3,disclosur,1,4,0.024244052012308594
3,discov,1,2,0.09955295607298467
3,distribut,1,4,0.024244052012308594
3,distributor,1,2,0.09955295607298467
3,dock,1,2,0.09955295607298467
3,done,1,2,0.09955295607298467
3,e,1,4,0.024244052012308594
3,effort,1,5,0.0
3,email,1,4,0.024244052012308594
3,employe,2,4,0.04848810402461719
3,energi,2,4,0.04848810402461719
3,enjoi,2,2,0.19910591214596934
3,enough,1,2,0.09955295607298467
3,ensur,1,5,0.0
3,enter,1,4,0.024244052012308594
3,environ,1,5,0.0
3,environment,2,5,0.0
3,equip,1,3,0.05550007122708196
3,essenti,1,3,0.05550007122708196
3,establish,1,4,0.024244052012308594
3,ethic,1,5,0.0
3,evalu,1,4,0.024244052012308594
3,everyth,1,2,0.09955295607298467
3,evolv,1,2,0.09955295607298467
3,examin,1,3,0.05550007122708196
3,exclus,1,2,0.09955295607298467
3,extent,1,4,0.024244052012308594
3,facil,1,4,0.024244052012308594
3,fact,1,2,0.09955295607298467
3,factori,1,4,0.024244052012308594
3,featur,1,4,0.024244052012308594
3,find,2,5,0.0
3,finish,1,2,0.09955295607298467
3,firm,1,3,0.05550007122708196
3,fit,1,2,0.09955295607298467
3,focu,1,4,0.024244052012308594
3,follow,2,4,0.04848810402461719
3,footprint,1,2,0.09955295607298467
3,forc,1,4,0.024244052012308594
3,formal,1,4,0.024244052012308594
3,forward,1,2,0.09955295607298467
3,found,2,4,0.04848810402461719
3,free,1,4,0.024244052012308594
3,friendli,1,2,0.09955295607298467
3,fuel,1,2,0.09955295607298467
3,get,1,5,0.0
3,give,1,5,0.0
3,global,2,5,0.0
3,globe,1,2,0.09955295607298467
3,grow,1,2,0.09955295607298467
3,harm,1,2,0.09955295607298467
3,help,2,5,0.0
3,high,1,5,0.0
3,hous,1,3,0.05550007122708196
3,howev,1,4,0.024244052012308594
3,human,2,5,0.0
3,identifi,2,4,0.04848810402461719
3,impact,1,4,0.024244052012308594
3,inc,1,4,0.024244052012308594
3,includ,3,4,0.07273215603692579
3,increas,1,3,0.05550007122708196
3,indentur,1,4,0.024244052012308594
3,independ,1,4,0.024244052012308594
3,individu,1,4,0.024244052012308594
3,innov,1,3,0.05550007122708196
3,insid,1,2,0.09955295607298467
3,inspir,1,3,0.05550007122708196
3,intern,2,4,0.04848810402461719
3,issu,1,4,0.024244052012308594
3,just,1,3,0.05550007122708196
3,know,1,4,0.024244052012308594
3,labor,1,4,0.024244052012308594
3,landfil,1,2,0.09955295607298467
3,law,1,4,0.024244052012308594
3,learn,1,4,0.024244052012308594
3,life,1,4,0.024244052012308594
3,limit,2,4,0.04848810402461719
3,littl,1,2,0.09955295607298467
3,live,1,5,0.0
3,load,1,2,0.09955295607298467
3,local,2,4,0.04848810402461719
3,locat,2,4,0.04848810402461719
3,longer,1,3,0.05550007122708196
3,look,3,4,0.07273215603692579
3,low,1,4,0.024244052012308594
3,made,2,4,0.04848810402461719
3,mai,2,4,0.04848810402461719
3,mail,1,4,0.024244052012308594
3,maintain,1,4,0.024244052012308594
3,make,1,4,0.024244052012308594
3,manag,1,5,0.0
3,manufactur,3,4,0.07273215603692579
3,materi,1,4,0.024244052012308594
3,matter,1,4,0.024244052012308594
3,meet,1,4,0.024244052012308594
3,member,2,4,0.04848810402461719
3,method,1,3,0.05550007122708196
3,mind,1,3,0.05550007122708196
3,minim,1,3,0.05550007122708196
3,monitor,1,4,0.024244052012308594
3,multipl,1,3,0.05550007122708196
3,nearest,1,3,0.05550007122708196
3,need,1,5,0.0
3,network,1,2,0.09955295607298467
3,new,3,4,0.07273215603692579
3,newslett,1,2,0.09955295607298467
3,notic,1,3,0.05550007122708196
3,obtain,1,3,0.05550007122708196
3,offic,1,4,0.024244052012308594
3,on,2,3,0.11100014245416392
3,ongo,1,4,0.024244052012308594
3,oper,1,4,0.024244052012308594
3,order,2,5,0.0
3,parti,1,4,0.024244052012308594
3,partner,2,4,0.04848810402461719
3,password,1,3,0.05550007122708196
3,peopl,1,3,0.05550007122708196
3,percent,1,3,0.05550007122708196
3,perform,3,4,0.07273215603692579
3,pioneer,1,2,0.09955295607298467
3,plai,1,4,0.024244052012308594
3,planet,1,2,0.09955295607298467
3,platform,1,3,0.05550007122708196
3,pleas,2,5,0.0
3,polici,2,5,0.0
3,power,2,2,0.19910591214596934
3,practic,1,5,0.0
3,pre,1,2,0.09955295607298467
3,pride,1,2,0.09955295607298467
3,principl,1,5,0.0
3,prison,1,4,0.024244052012308594
3,privaci,1,4,0.024244052012308594
3,pro,1,2,0.09955295607298467
3,product,3,5,0.0
3,profession,1,3,0.05550007122708196
3,prohibit,1,4,0.024244052012308594
3,protect,1,5,0.0
3,proud,1,2,0.09955295607298467
3,provid,2,4,0.04848810402461719
3,purpos,1,4,0.024244052012308594
3,put,1,3,0.05550007122708196
3,quot,1,2,0.09955295607298467
3,rais,1,2,0.09955295607298467
